route_short_name,trip_id,direction_id,first_stop,last_stop,num_stops,geometry
144,NORMAL_144_Kothrud Stand To Pune Station_Up-0530_0,0,Kothrud Stand,Pune station,22,"LINESTRING (73.81357 18.50002,73.8165 18.5024,73.82036 18.50379,73.8243 18.50543,73.8283 18.50722,73.83208 18.50909,73.83481 18.51048,73.83865 18.51238,73.84095 18.51347,73.84484 18.51289,73.84676 18.51306,73.8505 18.51356,73.85333 18.51374,73.85386 18.51549,73.85397 18.51828,73.8545 18.51973,73.85828 18.51881,73.86035 18.51902,73.86476 18.52031,73.86771 18.52009,73.87148 18.52507,73.87317 18.52741)"
144,NORMAL_144_Pune Station To Gujrat Colony_Down-0705_0,1,Pune Station,Gujrat Colony,27,"LINESTRING (73.87304 18.52737,73.87669 18.52569,73.87532 18.52359,73.87133 18.52424,73.86996 18.52382,73.86766 18.52036,73.86466 18.51948,73.86169 18.51778,73.86159 18.51606,73.85692 18.51581,73.85682 18.51456,73.85391 18.51454,73.84982 18.51411,73.84707 18.51388,73.84474 18.51318,73.84103 18.51327,73.83826 18.51205,73.83528 18.5106,73.83208 18.50909,73.82887 18.50732,73.82429 18.50542,73.82036 18.50379,73.81806 18.50438,73.81771 18.50543,73.81583 18.50584,73.81383 18.5056,73.81187 18.50509)"
144,NORMAL_144_Pune Station To Kothrud Depot_Down-1315_0,1,Pune Station Depot,Kothrud Terminal,34,"LINESTRING (73.87663 18.52707,73.87669 18.52569,73.87532 18.52359,73.87164 18.52443,73.86913 18.52342,73.86766 18.52036,73.86466 18.51948,73.86169 18.51833,73.8595 18.516,73.85682 18.51571,73.85637 18.51513,73.84982 18.51411,73.84928 18.51404,73.84707 18.51388,73.84442 18.51301,73.84103 18.51327,73.83865 18.51238,73.83528 18.5106,73.83208 18.50909,73.82887 18.50732,73.82417 18.5055,73.82034 18.50356,73.8181 18.50403,73.81779 18.50526,73.81583 18.50584,73.81456 18.50565,73.81187 18.50509,73.81191 18.5093,73.81016 18.50838,73.80757 18.50737,73.80402 18.50692,73.79986 18.5074,73.79696 18.50775,73.79554 18.5068)"
144,NORMAL_144_Pune Station To Kothrud Stand_Down-0620_0,0,Pune Station,Kothrud Stand,24,"LINESTRING (73.87304 18.52737,73.87669 18.52569,73.87532 18.52359,73.87133 18.52424,73.86913 18.52342,73.86766 18.52036,73.86466 18.51948,73.86169 18.51833,73.8595 18.516,73.85682 18.51571,73.85605 18.51345,73.84982 18.51411,73.84928 18.51404,73.84707 18.51388,73.84474 18.51318,73.84103 18.51327,73.83826 18.51205,73.83528 18.5106,73.83192 18.50893,73.82887 18.50732,73.82417 18.5055,73.82034 18.50356,73.81499 18.50166,73.81357 18.50002)"
144,NORMAL_144_Pune Station To Pune Station_Round-0710_1,1,Pune station,Pune Station,71,"LINESTRING (73.87317 18.52741,73.87669 18.52569,73.87532 18.52359,73.87133 18.52424,73.86913 18.52342,73.86766 18.52036,73.86466 18.51948,73.86169 18.51778,73.8595 18.516,73.85692 18.51581,73.85605 18.51345,73.84982 18.51411,73.84928 18.51404,73.84707 18.51388,73.84474 18.51318,73.84103 18.51327,73.83826 18.51205,73.83528 18.5106,73.83192 18.50893,73.82887 18.50732,73.8243 18.50543,73.82034 18.50356,73.81499 18.50166,73.81357 18.50002,73.81333 18.49481,73.81525 18.4912,73.81414 18.48873,73.80781 18.48203,73.80601 18.48054,73.80368 18.48071,73.79949 18.48454,73.79694 18.48619,73.79542 18.48731,73.79492 18.48761,73.79149 18.48997,73.79036 18.49062,73.7891 18.49162,73.79208 18.49008,73.79461 18.48838,73.79604 18.48737,73.79828 18.48581,73.7998 18.48475,73.80177 18.48269,73.80606 18.48078,73.80751 18.48198,73.81033 18.48462,73.81436 18.48934,73.81512 18.49116,73.8145 18.49343,73.81348 18.49995,73.8165 18.5024,73.82036 18.50379,73.82417 18.5055,73.8283 18.50722,73.83208 18.50909,73.83481 18.51048,73.83865 18.51238,73.84095 18.51347,73.84484 18.51289,73.84676 18.51306,73.8505 18.51356,73.85333 18.51374,73.85386 18.51549,73.85397 18.51828,73.8545 18.51973,73.85828 18.51881,73.86035 18.51902,73.86477 18.51959,73.86771 18.52009,73.87201 18.52561,73.87281 18.52699)"
144,NORMAL_144_Sai Sayajinagar To Pune Station_Up-0615_1,0,Sai Sayajinagar,Pune station,33,"LINESTRING (73.79208 18.49008,73.79433 18.48852,73.79604 18.48737,73.79801 18.48546,73.7998 18.48475,73.80606 18.48078,73.80751 18.48198,73.81033 18.48462,73.81436 18.48934,73.81512 18.49116,73.81332 18.4958,73.81357 18.50002,73.8165 18.5024,73.82036 18.50379,73.8243 18.50543,73.8283 18.50722,73.83208 18.50909,73.83481 18.51048,73.83865 18.51238,73.84095 18.51347,73.84484 18.51289,73.84676 18.51306,73.8505 18.51356,73.85333 18.51374,73.85386 18.51549,73.85397 18.51828,73.8545 18.51973,73.85828 18.51881,73.86035 18.51902,73.86476 18.52031,73.86766 18.52036,73.87148 18.52507,73.87317 18.52741)"
144D,NORMAL_144D_Kumbare Park To Pune Station_Up-0700_0,0,Kumbre park,Pune station,31,"LINESTRING (73.79788 18.50321,73.7993 18.50303,73.80162 18.50251,73.80213 18.49648,73.8033 18.49607,73.80474 18.50016,73.80542 18.50214,73.80897 18.50205,73.81296 18.50226,73.81357 18.50002,73.8165 18.5024,73.82036 18.50379,73.8243 18.50543,73.8283 18.50722,73.83208 18.50909,73.83481 18.51048,73.83865 18.51238,73.84095 18.51347,73.84484 18.51289,73.84676 18.51306,73.8505 18.51356,73.85333 18.51374,73.85386 18.51549,73.85397 18.51828,73.8545 18.51973,73.85828 18.51881,73.86035 18.51902,73.86476 18.52031,73.86766 18.52036,73.87148 18.52507,73.87317 18.52741)"
144D,NORMAL_144D_Pune Station To Kumbare Park_Down-0755_0,0,Pune Station,Kumbre Park,33,"LINESTRING (73.87304 18.52737,73.87669 18.52569,73.87532 18.52359,73.87133 18.52424,73.86913 18.52342,73.86766 18.52036,73.86466 18.51948,73.86169 18.51833,73.8595 18.516,73.85682 18.51571,73.8548 18.51496,73.84982 18.51411,73.84928 18.51404,73.84707 18.51388,73.84474 18.51318,73.84103 18.51327,73.83826 18.51205,73.83528 18.5106,73.83192 18.50893,73.82887 18.50732,73.82417 18.5055,73.82034 18.50356,73.81499 18.50166,73.81357 18.50002,73.81278 18.50213,73.80888 18.5019,73.80512 18.50192,73.80484 18.50062,73.80323 18.49617,73.80196 18.49649,73.80152 18.50244,73.79942 18.50294,73.79789 18.50315)"
145,NORMAL_145_NDA Golmarket To Pune Station_Down-1030_0,0,D2 Circle,Pune Station,41,"LINESTRING (73.75116 18.45032,73.7532 18.45355,73.75726 18.45925,73.76057 18.46262,73.76437 18.46738,73.7666 18.46864,73.77045 18.47244,73.77689 18.47998,73.77897 18.48639,73.78077 18.49167,73.78443 18.50652,73.78404 18.50704,73.78223 18.51222,73.78125 18.51694,73.77984 18.5226,73.78178 18.52598,73.79035 18.52692,73.79329 18.53279,73.79376 18.53353,73.79736 18.53804,73.80245 18.53799,73.80475 18.53785,73.80755 18.53866,73.80961 18.53921,73.81282 18.53973,73.81678 18.54002,73.81724 18.54005,73.82367 18.5415,73.82479 18.54173,73.83059 18.54116,73.83671 18.5365,73.83878 18.53498,73.84153 18.53312,73.84798 18.53078,73.85234 18.52864,73.85281 18.52634,73.85471 18.52341,73.85868 18.52457,73.86422 18.52715,73.87201 18.52561,73.87304 18.52737)"
145,NORMAL_145_Pune Station To NDA Gol Market_Up-0920_0,0,Pune Station,D2 Circle,42,"LINESTRING (73.87281 18.52699,73.87669 18.52569,73.87532 18.52359,73.87133 18.52424,73.86443 18.52712,73.85909 18.52468,73.85319 18.52263,73.85274 18.52622,73.84911 18.53028,73.84233 18.53238,73.83866 18.53485,73.83649 18.53649,73.83504 18.53749,73.82824 18.54194,73.82554 18.5417,73.82384 18.54145,73.81807 18.54005,73.81655 18.53987,73.81004 18.53916,73.80985 18.53908,73.80767 18.53862,73.80532 18.53777,73.80203 18.53793,73.79755 18.53798,73.79626 18.5375,73.78674 18.52665,73.782 18.52612,73.77884 18.51963,73.78214 18.51539,73.78223 18.51222,73.7836 18.50761,73.78536 18.50704,73.78258 18.49628,73.77972 18.48965,73.77733 18.48228,73.77053 18.47239,73.76816 18.46985,73.76548 18.46631,73.76062 18.46255,73.7569 18.45872,73.75324 18.45351,73.75115 18.45031)"
145,NORMAL_145_Pune Station To Sutarwadi Pashan_Up-0620_0,1,Pune Station Depot,Sutarwadi Pashan,32,"LINESTRING (73.87683 18.52652,73.87669 18.52569,73.87532 18.52359,73.87133 18.52424,73.86455 18.52713,73.85909 18.52468,73.85319 18.52263,73.85281 18.52634,73.8493 18.53023,73.84233 18.53238,73.83866 18.53485,73.83649 18.53649,73.83355 18.53876,73.82824 18.54194,73.82554 18.5417,73.82384 18.54145,73.81807 18.54005,73.81655 18.53987,73.81004 18.53916,73.80985 18.53908,73.80767 18.53862,73.80532 18.53777,73.80203 18.53793,73.79585 18.53765,73.79381 18.53898,73.79184 18.54154,73.79027 18.5424,73.78689 18.54335,73.78518 18.54348,73.78495 18.54184,73.78475 18.53888,73.78107 18.5391)"
145,NORMAL_145_Sutarwadi Pashan To Pune Station_Down-0530_0,1,Sutarwadi Pashan,Pune Station Depot,31,"LINESTRING (73.78092 18.53899,73.78468 18.5389,73.7849 18.54236,73.78568 18.54358,73.7868 18.54328,73.79015 18.54267,73.79195 18.54158,73.79394 18.53948,73.7974 18.53807,73.80245 18.53799,73.80475 18.53785,73.80755 18.53866,73.80961 18.53921,73.81282 18.53973,73.81678 18.54002,73.81724 18.54005,73.82367 18.5415,73.82479 18.54173,73.83059 18.54116,73.83671 18.5365,73.83878 18.53498,73.84153 18.53312,73.84911 18.53049,73.85234 18.52864,73.85274 18.52622,73.85471 18.52341,73.85872 18.52466,73.86422 18.52715,73.87201 18.52561,73.87304 18.52737,73.87663 18.52707)"
145A,NORMAL_145A_D2 Circle To Pune Station_Down-0640_0,0,D2 Circle,Pune Station Depot,44,"LINESTRING (73.75116 18.45032,73.7532 18.45355,73.75726 18.45925,73.76057 18.46262,73.76437 18.46738,73.7666 18.46864,73.77045 18.47244,73.77689 18.47998,73.77897 18.48639,73.78077 18.49167,73.78443 18.50652,73.7836 18.50761,73.78223 18.51222,73.78125 18.51694,73.77984 18.5226,73.782 18.52612,73.79035 18.52692,73.79329 18.53279,73.79376 18.53353,73.7974 18.53807,73.80232 18.53801,73.80475 18.53785,73.80755 18.53866,73.80961 18.53921,73.81282 18.53973,73.81678 18.54002,73.82123 18.54082,73.82367 18.5415,73.82479 18.54173,73.83059 18.54116,73.83671 18.5365,73.83878 18.53498,73.84153 18.53312,73.84798 18.53078,73.85234 18.52864,73.84947 18.52474,73.85004 18.52216,73.85219 18.52233,73.85868 18.52457,73.86422 18.52715,73.86844 18.52493,73.87201 18.52561,73.87304 18.52737,73.87663 18.52707)"
145A,NORMAL_145A_Pune Station To D2 Circle_Up-0530_0,0,Pune Station Depot,D2 Circle,43,"LINESTRING (73.87683 18.52652,73.87669 18.52569,73.87532 18.52359,73.87133 18.52424,73.86443 18.52712,73.85909 18.52468,73.85319 18.52263,73.85274 18.52622,73.84911 18.53028,73.84233 18.53238,73.83866 18.53485,73.83649 18.53649,73.83504 18.53749,73.82824 18.54194,73.82554 18.5417,73.82384 18.54145,73.81807 18.54005,73.81655 18.53987,73.81004 18.53916,73.80985 18.53908,73.80767 18.53862,73.80532 18.53777,73.80203 18.53793,73.79738 18.53795,73.79376 18.53353,73.7934 18.53312,73.78674 18.52665,73.78178 18.52598,73.77884 18.51963,73.78214 18.51539,73.78223 18.51222,73.78404 18.50704,73.78513 18.50578,73.78258 18.49628,73.77972 18.48965,73.77733 18.48228,73.77053 18.47239,73.76816 18.46985,73.76548 18.46631,73.76062 18.46255,73.7569 18.45872,73.75324 18.45351,73.75115 18.45031)"
146,NORMAL_146_Gokhalenagar To Pune Station_Down-0615_0,0,Police Vasahat Gokhalenager,Pune Station,19,"LINESTRING (73.82527 18.52352,73.8269 18.52489,73.82695 18.52645,73.82705 18.52891,73.83076 18.5291,73.83285 18.5294,73.83548 18.52994,73.83847 18.52936,73.84045 18.52845,73.84441 18.53118,73.84798 18.53078,73.85234 18.52864,73.84947 18.52474,73.85004 18.52216,73.85394 18.52312,73.85868 18.52457,73.86422 18.52715,73.87148 18.52507,73.87304 18.52737)"
146,NORMAL_146_Niljyoti Society To Pune Station_Down-0810_0,1,Niljyoti Society,Pune Station,20,"LINESTRING (73.82132 18.53287,73.82094 18.53114,73.82336 18.53019,73.82376 18.52815,73.82705 18.52891,73.83076 18.5291,73.83299 18.5294,73.83548 18.52994,73.83847 18.52936,73.84045 18.52845,73.84441 18.53118,73.84798 18.53078,73.85234 18.52864,73.84947 18.52474,73.85004 18.52216,73.85394 18.52312,73.85868 18.52457,73.86422 18.52715,73.87148 18.52507,73.87304 18.52737)"
146,NORMAL_146_Pune Station To Gokhalenagar_Up-0545_0,0,Pune station,Police Vasahat Gokhalenager,18,"LINESTRING (73.87317 18.52741,73.87683 18.52652,73.87669 18.52569,73.87532 18.52359,73.87133 18.52424,73.86443 18.52712,73.85909 18.52468,73.85515 18.52351,73.84231 18.52448,73.84245 18.52696,73.83844 18.52932,73.8355 18.52987,73.83299 18.5294,73.83093 18.52908,73.82708 18.52889,73.82698 18.52643,73.82697 18.52488,73.82519 18.52348)"
146,NORMAL_146_Pune Station To Niljyoti Society_Up-0730_0,1,Pune station,Niljyoti Society,19,"LINESTRING (73.87317 18.52741,73.87683 18.52652,73.87669 18.52569,73.87532 18.52359,73.87133 18.52424,73.86443 18.52712,73.85909 18.52468,73.85515 18.52351,73.84231 18.52448,73.84245 18.52696,73.83844 18.52932,73.8355 18.52987,73.83299 18.5294,73.83099 18.52905,73.82708 18.52889,73.82487 18.52803,73.82336 18.53019,73.82094 18.53114,73.82113 18.53273)"
147,NORMAL_147_Nhavi Sandas To Pune Station_Down-0640_0,0,Nhavi Sandas,Pune Station,61,"LINESTRING (74.15564 18.60558,74.15382 18.60077,74.13185 18.60893,74.12615 18.61093,74.1236 18.61292,74.11154 18.61906,74.10657 18.62041,74.1043 18.62065,74.09872 18.62167,74.09367 18.62301,74.09203 18.62339,74.09029 18.62383,74.08577 18.62339,74.0793 18.62317,74.07386 18.62365,74.06852 18.62418,74.06248 18.63172,74.0613 18.63312,74.05447 18.63878,74.05038 18.64087,74.04887 18.63986,74.04488 18.63555,74.04149 18.63271,74.03361 18.62667,74.02481 18.62066,74.01957 18.61622,74.01939 18.61573,74.01771 18.61243,74.00686 18.5993,74.00309 18.59709,74.00082 18.59399,73.99731 18.58951,73.98588 18.5813,73.98252 18.58044,73.97908 18.58068,73.97681 18.58018,73.96836 18.57693,73.96423 18.5761,73.96032 18.5747,73.95521 18.57206,73.94789 18.56748,73.94406 18.56554,73.93772 18.56237,73.93309 18.56331,73.92867 18.56283,73.92336 18.56223,73.91965 18.56112,73.91242 18.55882,73.90507 18.55471,73.89596 18.55174,73.89239 18.54839,73.88814 18.54554,73.88564 18.54501,73.88363 18.54064,73.88048 18.5358,73.87746 18.53252,73.8762 18.52876,73.87669 18.52569,73.87532 18.52359,73.87201 18.52561,73.87304 18.52737)"
147,NORMAL_147_Pune Station To Nhavi Sandas_Up-0515_0,0,Pune Station,Nhavi Sandas,57,"LINESTRING (73.87281 18.52699,73.87797 18.53299,73.88095 18.53678,73.88344 18.54068,73.88549 18.54521,73.88791 18.54567,73.8922 18.54847,73.89567 18.55177,73.90513 18.55486,73.91238 18.55898,73.91945 18.56126,73.92319 18.56232,73.92864 18.56295,73.93286 18.56346,73.93782 18.5624,73.94395 18.56545,73.94761 18.56742,73.95492 18.57209,73.96023 18.57486,73.96411 18.57618,73.9683 18.57712,73.97487 18.57956,73.97913 18.58077,73.9824 18.58064,73.98645 18.58162,73.99725 18.58953,74.0005 18.59467,74.0031 18.59711,74.00646 18.59929,74.00983 18.60152,74.01802 18.61304,74.0191 18.61573,74.02503 18.62092,74.03394 18.62717,74.04143 18.6328,74.04739 18.63834,74.04869 18.63994,74.05038 18.64087,74.05473 18.63867,74.05998 18.63502,74.06308 18.63133,74.06501 18.6259,74.07431 18.62358,74.0797 18.62329,74.08531 18.62332,74.09032 18.62383,74.09499 18.62261,74.09596 18.62238,74.09607 18.62235,74.10418 18.62066,74.11156 18.61906,74.11568 18.61733,74.12361 18.61293,74.12613 18.61095,74.1284 18.60988,74.15418 18.60092,74.15563 18.60559)"
148,NORMAL_148_Bhekhrainagar To Pimplegurav_Up-0630_0,1,Bhekarai Depot,Pimple Gurav,49,"LINESTRING (73.95258 18.48386,73.95188 18.48762,73.95052 18.4893,73.94887 18.49154,73.94698 18.49383,73.94546 18.49493,73.93876 18.50076,73.93078 18.50153,73.92656 18.50262,73.92217 18.50379,73.91291 18.50621,73.90663 18.5064,73.90192 18.50639,73.89682 18.5067,73.89062 18.5063,73.88199 18.50479,73.87946 18.50863,73.87987 18.51311,73.87877 18.5157,73.87799 18.51872,73.87532 18.52359,73.87133 18.52424,73.87317 18.52741,73.87797 18.53299,73.88095 18.53678,73.88344 18.54068,73.88396 18.54514,73.87802 18.54415,73.87404 18.54676,73.87186 18.54812,73.86901 18.54992,73.86475 18.55275,73.86173 18.55518,73.85507 18.55833,73.85051 18.56482,73.84841 18.56632,73.84561 18.56789,73.84182 18.56971,73.83719 18.57187,73.83472 18.57297,73.83249 18.57445,73.83068 18.57619,73.8296 18.5791,73.83 18.58085,73.82423 18.58323,73.82186 18.5856,73.81953 18.58988,73.81957 18.59135,73.81887 18.59312)"
148,NORMAL_148_Pimple Gurav To Shewalwadi_Down-0650_0,1,Pimple Gurav,Shewalwadi,50,"LINESTRING (73.81893 18.59291,73.8196 18.59109,73.81955 18.59001,73.82192 18.58562,73.82428 18.58332,73.82998 18.58198,73.8297 18.57907,73.83068 18.57619,73.83255 18.57451,73.83465 18.57307,73.83719 18.57187,73.84175 18.56986,73.84529 18.56815,73.84844 18.56647,73.85092 18.56466,73.85046 18.5649,73.85507 18.55833,73.86186 18.55535,73.86521 18.55262,73.8695 18.54987,73.87199 18.54822,73.87418 18.54687,73.8781 18.54425,73.88252 18.54467,73.88363 18.54064,73.88048 18.5358,73.87746 18.53252,73.8762 18.52876,73.87669 18.52569,73.87635 18.523,73.87852 18.51877,73.88003 18.51301,73.87942 18.50781,73.88215 18.50641,73.89032 18.5065,73.89669 18.50694,73.89975 18.5067,73.90651 18.50654,73.91229 18.50637,73.921 18.5042,73.92776 18.50258,73.93314 18.50177,73.93868 18.50024,73.94354 18.5003,73.9481 18.49965,73.95136 18.49919,73.95711 18.4984,73.9618 18.498,73.96771 18.49688,73.96995 18.49665)"
148,NORMAL_148_Pimplegurav To Bhekhrainagar_Down-0720_0,1,Pimple Gurav,Bhekarai Depot,48,"LINESTRING (73.81893 18.59291,73.8196 18.59109,73.81955 18.59001,73.82192 18.58562,73.82428 18.58332,73.82998 18.58198,73.8297 18.57907,73.83068 18.57619,73.83255 18.57451,73.83465 18.57307,73.83706 18.57264,73.84182 18.56971,73.84529 18.56815,73.84844 18.56647,73.85242 18.56254,73.85507 18.55833,73.86186 18.55535,73.86521 18.55262,73.8695 18.54987,73.87199 18.54822,73.87418 18.54687,73.87799 18.54438,73.88298 18.54505,73.88363 18.54064,73.88048 18.5358,73.87591 18.52977,73.8762 18.52876,73.87669 18.52569,73.87637 18.52302,73.87852 18.51877,73.88003 18.51301,73.87942 18.50781,73.88215 18.50641,73.89032 18.5065,73.89669 18.50694,73.89975 18.5067,73.90651 18.50654,73.91229 18.50637,73.921 18.5042,73.92776 18.50258,73.93314 18.50177,73.93903 18.50094,73.94296 18.49701,73.94599 18.49479,73.94896 18.49164,73.9506 18.48944,73.95188 18.4878,73.95266 18.48426)"
148,NORMAL_148_Shewalwadi To Pimple Gurav_Up-0530_0,1,Shewalwadi,Pimple Gurav,51,"LINESTRING (73.97002 18.49637,73.96766 18.49668,73.96151 18.49758,73.95795 18.49805,73.95143 18.49899,73.94798 18.49946,73.94405 18.49995,73.93866 18.50023,73.93078 18.50153,73.92776 18.50258,73.92217 18.50379,73.91291 18.50621,73.90748 18.50646,73.90192 18.50639,73.89682 18.5067,73.89062 18.5063,73.88239 18.50604,73.87946 18.50863,73.87987 18.51311,73.87877 18.5157,73.87799 18.51872,73.87532 18.52359,73.87133 18.52424,73.87317 18.52741,73.87797 18.53299,73.88023 18.53574,73.88344 18.54068,73.88298 18.54505,73.87802 18.54415,73.87404 18.54676,73.87186 18.54812,73.86901 18.54992,73.86475 18.55275,73.86173 18.55518,73.85499 18.55848,73.85043 18.56487,73.85079 18.56452,73.84841 18.56632,73.84561 18.56789,73.84182 18.56971,73.8379 18.57162,73.83472 18.57297,73.83249 18.57445,73.83072 18.57601,73.8296 18.5791,73.83 18.58085,73.82423 18.58323,73.82186 18.5856,73.81953 18.58988,73.81957 18.59135,73.81887 18.59312)"
148A,NORMAL_148A_Bhekarai Depot To Bhosari Terminal_Up-0545_0,1,Bhekrainagar,Bhosari Terminal,61,"LINESTRING (73.9536 18.48415,73.95253 18.48669,73.95185 18.48764,73.94887 18.49154,73.94672 18.4941,73.94171 18.49765,73.93903 18.5002,73.93067 18.5016,73.92785 18.50215,73.92203 18.50373,73.91295 18.50624,73.90672 18.50659,73.9016 18.5066,73.89811 18.50658,73.89558 18.50655,73.8824 18.50489,73.87938 18.50803,73.87987 18.51311,73.87885 18.51584,73.87799 18.51874,73.876 18.52343,73.87216 18.52426,73.87307 18.52739,73.87808 18.53315,73.88095 18.53678,73.88353 18.54095,73.88296 18.54489,73.87786 18.54427,73.87404 18.54676,73.87123 18.54857,73.86904 18.54998,73.86433 18.55294,73.8617 18.5553,73.85445 18.55835,73.85211 18.56297,73.84847 18.56631,73.84561 18.5679,73.84182 18.56974,73.83692 18.57254,73.83472 18.57297,73.83249 18.57445,73.83068 18.57619,73.8296 18.5791,73.83 18.58085,73.82423 18.58323,73.82186 18.5856,73.81953 18.58988,73.81957 18.59135,73.81893 18.59291,73.81721 18.59683,73.81723 18.60211,73.82272 18.60936,73.82327 18.611,73.82586 18.61756,73.83032 18.62112,73.83669 18.62075,73.84212 18.61971,73.84622 18.61572,73.84804 18.61596,73.85007 18.61886,73.85144 18.62426)"
148A,NORMAL_148A_Bhosari Terminal To Bhekarai Depot_Down-0745_0,1,Bhosari Gaon,Bhekarai Depot,59,"LINESTRING (73.85129 18.62425,73.85034 18.61882,73.84799 18.61586,73.84198 18.61779,73.84092 18.62064,73.83654 18.62071,73.83059 18.62099,73.82697 18.61807,73.82476 18.6142,73.82368 18.61081,73.81757 18.60126,73.8169 18.59691,73.81887 18.59312,73.8196 18.59109,73.81955 18.59001,73.82192 18.58562,73.82428 18.58332,73.82998 18.58198,73.8297 18.57907,73.83068 18.57619,73.83255 18.57451,73.83401 18.57248,73.83719 18.57187,73.84175 18.56986,73.84529 18.56815,73.84844 18.56647,73.85046 18.5649,73.85507 18.55833,73.86186 18.55535,73.86475 18.55275,73.86901 18.54992,73.87418 18.54687,73.87799 18.54438,73.88252 18.54467,73.88363 18.54064,73.88048 18.5358,73.87746 18.53252,73.8762 18.52876,73.87669 18.52569,73.87635 18.523,73.87852 18.51877,73.88003 18.51301,73.87942 18.50781,73.88215 18.50641,73.89032 18.5065,73.89669 18.50694,73.89975 18.5067,73.90651 18.50654,73.91229 18.50637,73.921 18.5042,73.92776 18.50258,73.93314 18.50177,73.93868 18.50024,73.94296 18.49701,73.94599 18.49479,73.94905 18.49153,73.9506 18.48944,73.95188 18.4878,73.95266 18.48426)"
